Wall time,Step,Value
1656049400.055484,1933650,-13.0
1656049655.487773,1935111,-16.0
1656049971.273048,1936919,-12.0
1656050232.4771326,1938422,-17.0
1656051812.4895525,1947472,-16.0
1656053132.379885,1955013,-13.0
1656053318.9100227,1956077,-20.0
1656053567.8282242,1957498,-16.0
1656053759.5637999,1958595,-19.0
1656055114.550605,1966351,-19.0
1656057156.8411603,1978162,-12.0
1656057411.1567981,1979632,-17.0
1656058494.8327734,1985888,-14.0
1656058965.2633455,1988605,-15.0
1656060276.4131901,1996176,-11.0
1656061160.1454415,2001307,-16.0
1656061431.5801036,2002892,-16.0
1656064058.0431263,2018391,-17.0
1656066765.9729877,2034435,-18.0
1656067442.8883169,2038445,-11.0
1656068372.396752,2043952,-11.0
1656069424.156831,2050190,-15.0
1656069883.7851698,2052921,-3.0
1656070145.792542,2054490,-17.0
1656071112.8581667,2060235,-15.0
1656072014.120761,2065581,-14.0
1656073153.852981,2072350,-13.0
1656074390.6706562,2079723,-18.0
1656074814.8615746,2082252,-19.0
1656076550.470382,2092613,-18.0
1656077044.6759775,2095557,-14.0
1656079598.7943065,2110695,-6.0
1656080651.8254275,2116886,-17.0
1656081516.2669582,2121959,-17.0
1656081869.4076064,2124013,-10.0
1656082328.7111151,2126681,-17.0
1656082634.0718431,2128455,-15.0
1656083105.4557865,2131201,-14.0
1656084224.063154,2137704,-10.0
1656084832.7763503,2141226,-11.0
1656086962.6239526,2153530,-13.0
1656087274.6347344,2155329,-13.0
1656087602.571677,2157226,-12.0
1656087889.8281076,2158887,-13.0
1656088688.5717554,2163500,-18.0
1656091505.4590595,2179809,-6.0
1656093145.52667,2189348,-13.0
1656093426.2877197,2190974,-16.0
1656093645.7856512,2192235,-19.0
1656095022.7557933,2200236,-15.0
1656095696.2257597,2204148,-15.0
1656097221.0883572,2212982,-16.0
1656098024.3382514,2217625,-16.0
1656098310.880069,2219277,-14.0
1656098718.435061,2221636,-18.0
1656099316.0338178,2225085,-13.0
1656099876.0411394,2228322,-17.0
1656101494.5329208,2237623,-8.0
1656102823.500346,2245263,-16.0
1656103691.5015705,2250243,-14.0
1656105599.1126385,2261168,-13.0
1656105906.812946,2262948,-12.0
1656106262.842173,2265001,-12.0
1656107336.0348125,2271243,-9.0
1656108838.827624,2280011,-19.0
1656110682.4098516,2290798,-15.0
1656111017.8210013,2292741,-12.0
1656114342.6775572,2312220,-10.0
1656114662.1283722,2314086,-13.0
1656115854.6379113,2321061,-14.0
1656116184.4367712,2322991,-11.0
1656116586.8750653,2325341,-9.0
1656117516.0603504,2330754,-10.0
1656118030.12713,2333753,-14.0
1656119045.947106,2339705,-12.0
1656119958.563527,2345053,-11.0
1656120895.3792677,2350529,-16.0
1656122367.4824917,2359092,-13.0
1656122695.2826927,2361008,-13.0
1656123093.5793276,2363321,-13.0
1656123415.9112873,2365192,-15.0
1656123719.9494884,2366953,-13.0
1656124316.80454,2370427,-13.0
1656124673.647201,2372511,-10.0
1656124939.818094,2374053,-17.0
1656127807.7125692,2390716,-16.0
1656128348.345804,2393879,-18.0
1656128949.1086767,2397381,-16.0
1656130822.8213048,2408313,-15.0
1656131141.4722593,2410158,-12.0
1656132298.5230198,2416813,-13.0
1656140685.9467762,2465363,-14.0
1656141778.187958,2471792,-17.0
1656142063.9953334,2473474,-14.0
1656143190.1453145,2480157,-11.0
1656143778.0927787,2483640,-15.0
1656144896.384328,2490288,-16.0
1656146232.5160937,2498231,-13.0
1656146555.3079247,2500150,-12.0
1656148176.1841187,2509816,-1.0
1656149146.6037986,2515591,-11.0
1656150271.6577659,2522317,-17.0
1656152672.3734918,2536846,-12.0
1656153068.8170261,2539235,-7.0
1656153403.5258486,2541259,-10.0
1656156768.6982298,2561615,-18.0
1656157118.6017904,2563735,-12.0
1656157960.2853758,2568827,-7.0
1656159517.0481725,2578240,-7.0
1656160984.7923307,2587070,-14.0
1656162831.5652132,2598176,-10.0
1656163546.7815895,2602482,-10.0
1656163914.350149,2604668,-12.0
1656164637.5376363,2608991,-13.0
1656165352.8693626,2613253,-12.0
1656166866.1703038,2622271,-6.0
1656167518.019513,2626156,-11.0
1656167758.3285604,2627599,-17.0
1656168524.7151806,2632165,-4.0
1656169752.8021972,2638871,-15.0
1656170437.4386854,2642852,-9.0
1656171780.905533,2650695,-14.0
1656172185.7494097,2653069,-7.0
1656173590.8410518,2661443,-9.0
1656173928.182224,2663457,-12.0
1656175499.182693,2672796,-2.0
1656175894.9337835,2675167,-9.0
1656176955.6355064,2681483,-11.0
1656177314.4282978,2683620,-9.0
1656178595.733634,2691231,-9.0
1656181600.030468,2708988,-3.0
1656181990.9925234,2711300,-9.0
1656183297.850966,2718997,-4.0
1656184938.9593513,2728624,-11.0
1656187073.860521,2741133,-12.0
